tf,target,weight,label
BCL11A,TIMM13,-0.990560543591746,1
MEF2D,LRPAP1,0.0,1
E2F4,LRPAP1,0.7757030529131883,1
SATB1,LRPAP1,0.0,1
IRF1,LRPAP1,0.0,1
ATF6,LRPAP1,0.0,1
JUN,LRPAP1,0.0,1
JUND,LRPAP1,0.0,1
POU2F2,LRPAP1,0.0,1
KLF3,LRPAP1,1.284571072169127,1
BCL11A,LRPAP1,1.1238125936424008,1
MEF2D,SNRPD1,0.0,1
E2F4,SNRPD1,0.7733031638308097,1
SATB1,SNRPD1,0.0,1
IRF1,SNRPD1,-0.725359445336495,1
ATF6,SNRPD1,0.0,1
JUN,SNRPD1,0.0,1
JUND,SNRPD1,0.0,1
POU2F2,SNRPD1,0.0,1
KLF3,SNRPD1,0.0,1
BCL11A,SNRPD1,0.0,1
MEF2D,CNBP,-0.854198396055837,1
E2F4,CNBP,1.3905211500926071,1
SATB1,CNBP,0.904621148695448,1
IRF1,CNBP,0.0,1
ATF6,CNBP,0.0,1
JUN,CNBP,0.0,1
JUND,CNBP,-0.8510471273076142,1
POU2F2,CNBP,1.4619990323113292,1
KLF3,CNBP,0.0,1
BCL11A,CNBP,1.6557959903542216,1
MEF2D,RNASEH2C,0.0,1
E2F4,RNASEH2C,0.0,1
SATB1,RNASEH2C,0.0,1
IRF1,RNASEH2C,0.0,1
ATF6,RNASEH2C,0.9705278611891526,1
JUN,RNASEH2C,0.0,1
JUND,RNASEH2C,0.0,1
POU2F2,RNASEH2C,0.8138875737777393,1
KLF3,RNASEH2C,0.0,1
BCL11A,RNASEH2C,0.0,1
MEF2D,IDS,2.3283696767896096,1
E2F4,IDS,0.0,1
SATB1,IDS,0.0,1
IRF1,IDS,0.0,1
ATF6,IDS,0.0,1
JUN,IDS,0.7438138785510521,1
JUND,IDS,0.0,1
POU2F2,IDS,2.0742113996689375,1
KLF3,IDS,0.0,1
BCL11A,IDS,0.0,1
MEF2D,SMDT1,0.0,1
E2F4,SMDT1,0.0,1
SATB1,SMDT1,0.0,1
IRF1,SMDT1,0.0,1
ATF6,SMDT1,-1.6953129496593837,1
JUN,SMDT1,0.0,1
JUND,SMDT1,0.0,1
POU2F2,SMDT1,0.0,1
KLF3,SMDT1,0.0,1
BCL11A,SMDT1,0.0,1
MEF2D,COMMD6,0.0,1
E2F4,COMMD6,0.0,1
SATB1,COMMD6,0.0,1
IRF1,COMMD6,-1.1445367927044956,1
ATF6,COMMD6,0.0,1
JUN,COMMD6,0.0,1
JUND,COMMD6,-1.0037151047963961,1
POU2F2,COMMD6,1.2937682523004617,1
KLF3,COMMD6,0.0,1
BCL11A,COMMD6,1.1364518372840826,1
MEF2D,NDUFB7,-0.7440842768970797,1
E2F4,NDUFB7,1.2323526049707665,1
SATB1,NDUFB7,0.0,1
IRF1,NDUFB7,0.0,1
ATF6,NDUFB7,1.375257482751237,1
JUN,NDUFB7,0.0,1
JUND,NDUFB7,0.0,1
POU2F2,NDUFB7,-1.2797638322055722,1
KLF3,NDUFB7,2.006635242552652,1
BCL11A,NDUFB7,0.0,1
MEF2D,RABAC1,0.0,1
E2F4,RABAC1,0.0,1
SATB1,RABAC1,0.0,1
IRF1,RABAC1,0.0,1
ATF6,RABAC1,1.6623827965393425,1
JUN,RABAC1,0.0,1
JUND,RABAC1,0.0,1
POU2F2,RABAC1,-1.0295888084356886,1
KLF3,RABAC1,0.0,1
BCL11A,RABAC1,-1.3628830183111809,1
MEF2D,S100A11,1.3145310324399575,1
E2F4,S100A11,0.828632683904736,1
SATB1,S100A11,0.0,1
IRF1,S100A11,-1.909361726097905,1
ATF6,S100A11,-1.1705325770892594,1
JUN,S100A11,0.0,1
JUND,S100A11,-1.4748837210079035,1
POU2F2,S100A11,0.0,1
KLF3,S100A11,1.0019618182975099,1
BCL11A,S100A11,-1.176330356106877,1
MEF2D,MT-ND4L,0.9464500319919947,1
E2F4,MT-ND4L,0.0,1
SATB1,MT-ND4L,0.0,1
IRF1,MT-ND4L,-1.061618305208822,1
ATF6,MT-ND4L,-1.372424546471008,1
JUN,MT-ND4L,0.0,1
JUND,MT-ND4L,1.9994824920934582,1
POU2F2,MT-ND4L,1.7113222143011384,1
KLF3,MT-ND4L,0.0,1
BCL11A,MT-ND4L,1.1090702828745869,1
MEF2D,GYPC,-1.1061010459465097,1
E2F4,GYPC,1.1466666663982812,1
SATB1,GYPC,0.0,1
IRF1,GYPC,-0.800940850767827,1
ATF6,GYPC,0.0,1
JUN,GYPC,0.0,1
JUND,GYPC,0.0,1
POU2F2,GYPC,0.0,1
KLF3,GYPC,-1.4448544799332916,1
BCL11A,GYPC,0.8705914181048949,1
MEF2D,APRT,-0.735490706922862,1
E2F4,APRT,0.8235827552287405,1
SATB1,APRT,0.0,1
IRF1,APRT,0.0,1
ATF6,APRT,0.8109642485068101,1
JUN,APRT,0.0,1
JUND,APRT,-1.0595724888694151,1
POU2F2,APRT,0.0,1
KLF3,APRT,0.0,1
BCL11A,APRT,0.0,1
MEF2D,ATP5G3,0.0,1
E2F4,ATP5G3,0.8299564260697609,1
SATB1,ATP5G3,0.0,1
IRF1,ATP5G3,0.0,1
ATF6,ATP5G3,1.161821299124683,1
JUN,ATP5G3,0.0,1
JUND,ATP5G3,-1.0923694051265747,1
POU2F2,ATP5G3,-1.856543581998137,1
KLF3,ATP5G3,0.0,1
BCL11A,ATP5G3,0.0,1
MEF2D,TAPBPL,-0.8228759241107899,1
E2F4,TAPBPL,0.8224465805135154,1
SATB1,TAPBPL,0.0,1
IRF1,TAPBPL,1.6509286736960032,1
ATF6,TAPBPL,2.5044617177765773,1
JUN,TAPBPL,0.0,1
JUND,TAPBPL,-1.0921394798690884,1
POU2F2,TAPBPL,-0.959347791873841,1
KLF3,TAPBPL,0.0,1
BCL11A,TAPBPL,0.0,1
MEF2D,COBLL1,0.0,1
E2F4,COBLL1,0.0,1
SATB1,COBLL1,0.0,1
IRF1,COBLL1,-0.7547618302740481,1
ATF6,COBLL1,-1.8083397739418121,1
JUN,COBLL1,0.0,1
JUND,COBLL1,0.0,1
POU2F2,COBLL1,1.0673115978425753,1
KLF3,COBLL1,0.0,1
BCL11A,COBLL1,0.0,1
MEF2D,NDUFS5,0.0,1
E2F4,NDUFS5,1.7407028197036494,1
SATB1,NDUFS5,0.0,1
IRF1,NDUFS5,0.0,1
ATF6,NDUFS5,0.9815353910974407,1
JUN,NDUFS5,0.0,1
JUND,NDUFS5,0.9011960753071357,1
POU2F2,NDUFS5,0.0,1
KLF3,NDUFS5,0.8739635828734428,1
BCL11A,NDUFS5,-0.9869720739256457,1
MEF2D,ATPIF1,1.1793546701272923,1
E2F4,ATPIF1,0.0,1
SATB1,ATPIF1,0.0,1
IRF1,ATPIF1,1.1154338150490144,1
ATF6,ATPIF1,0.8443786608624596,1
JUN,ATPIF1,0.0,1
JUND,ATPIF1,0.0,1
POU2F2,ATPIF1,0.0,1
KLF3,ATPIF1,0.8954890680924937,1
BCL11A,ATPIF1,0.0,1
MEF2D,RGS2,-0.7900600363391818,1
E2F4,RGS2,-1.0645140595051539,1
SATB1,RGS2,1.2159466698919177,1
IRF1,RGS2,0.0,1
ATF6,RGS2,-1.9337466305661701,1
JUN,RGS2,-0.8033570652516657,1
JUND,RGS2,-0.9423712186900747,1
POU2F2,RGS2,0.0,1
KLF3,RGS2,0.0,1
BCL11A,RGS2,-1.7642631087947538,1
MEF2D,ARPC2,0.0,1
E2F4,ARPC2,1.0334413688852069,1
SATB1,ARPC2,-1.0042276071445138,1
IRF1,ARPC2,0.0,1
ATF6,ARPC2,-1.1142686714311867,1
JUN,ARPC2,0.0,1
JUND,ARPC2,0.0,1
POU2F2,ARPC2,2.03162558198657,1
KLF3,ARPC2,0.0,1
BCL11A,ARPC2,0.0,1
MEF2D,SRSF5,-1.0912935825537862,1
E2F4,SRSF5,0.0,1
SATB1,SRSF5,0.0,1
IRF1,SRSF5,1.1006677426900302,1
ATF6,SRSF5,0.0,1
JUN,SRSF5,0.0,1
JUND,SRSF5,0.0,1
POU2F2,SRSF5,-1.7794816674219027,1
KLF3,SRSF5,0.0,1
BCL11A,SRSF5,0.0,1
MEF2D,IFI16,1.0550098322998904,1
E2F4,IFI16,0.0,1
SATB1,IFI16,0.0,1
IRF1,IFI16,0.0,1
ATF6,IFI16,0.8657094492293638,1
JUN,IFI16,0.0,1
JUND,IFI16,-0.9973921004686277,1
POU2F2,IFI16,1.9602485208191958,1
KLF3,IFI16,-1.54656288041526,1
BCL11A,IFI16,0.0,1
MEF2D,MYEOV2,0.0,1
E2F4,MYEOV2,0.0,1
SATB1,MYEOV2,0.0,1
IRF1,MYEOV2,0.7876082020523894,1
ATF6,MYEOV2,0.0,1
JUN,MYEOV2,0.0,1
JUND,MYEOV2,0.0,1
POU2F2,MYEOV2,0.0,1
KLF3,MYEOV2,0.0,1
BCL11A,MYEOV2,0.0,1
MEF2D,NDUFC2,0.0,1
E2F4,NDUFC2,1.0319047651392583,1
SATB1,NDUFC2,0.0,1
IRF1,NDUFC2,0.0,1
ATF6,NDUFC2,1.0357353468306356,1
JUN,NDUFC2,0.0,1
JUND,NDUFC2,0.0,1
POU2F2,NDUFC2,-1.8460257046496185,1
KLF3,NDUFC2,1.7061157752161709,1
BCL11A,NDUFC2,0.0,1
MEF2D,NSA2,-0.9814360677785036,1
E2F4,NSA2,0.8088965708046557,1
SATB1,NSA2,0.0,1
IRF1,NSA2,0.0,1
ATF6,NSA2,0.0,1
JUN,NSA2,0.0,1
JUND,NSA2,1.0192867285988403,1
POU2F2,NSA2,1.1320332047630155,1
KLF3,NSA2,0.0,1
BCL11A,NSA2,0.0,1
MEF2D,MRPL20,0.0,1
E2F4,MRPL20,1.380172048961405,1
SATB1,MRPL20,0.0,1
IRF1,MRPL20,1.2783100963277834,1
ATF6,MRPL20,0.0,1
JUN,MRPL20,0.0,1
JUND,MRPL20,-1.0053219157728872,1
POU2F2,MRPL20,0.0,1
KLF3,MRPL20,0.0,1
BCL11A,MRPL20,0.0,1
MEF2D,PNRC1,0.0,1
E2F4,PNRC1,0.9165222411462606,1
SATB1,PNRC1,0.0,1
IRF1,PNRC1,0.0,1
ATF6,PNRC1,2.180081134116631,1
JUN,PNRC1,0.0,1
JUND,PNRC1,0.0,1
POU2F2,PNRC1,-0.9944819172303794,1
KLF3,PNRC1,0.0,1
BCL11A,PNRC1,0.0,1
MEF2D,TRIB1,0.0,1
E2F4,TRIB1,0.0,1
SATB1,TRIB1,0.0,1
IRF1,TRIB1,1.1913560680080522,1
ATF6,TRIB1,2.7341860780123937,1
JUN,TRIB1,0.0,1
JUND,TRIB1,0.8149752751328623,1
POU2F2,TRIB1,-1.544671920154722,1
KLF3,TRIB1,0.0,1
BCL11A,TRIB1,0.0,1
MEF2D,GLCCI1,0.0,1
E2F4,GLCCI1,0.0,1
SATB1,GLCCI1,-0.887804348660509,1
IRF1,GLCCI1,1.6175624489641005,1
ATF6,GLCCI1,1.6603538727376155,1
JUN,GLCCI1,0.0,1
JUND,GLCCI1,0.8138320050241395,1
POU2F2,GLCCI1,0.0,1
KLF3,GLCCI1,0.0,1
BCL11A,GLCCI1,0.0,1
MEF2D,ATP5A1,-1.896724625179874,1
E2F4,ATP5A1,0.0,1
SATB1,ATP5A1,0.0,1
IRF1,ATP5A1,0.0,1
ATF6,ATP5A1,1.1881066812573964,1
JUN,ATP5A1,0.0,1
JUND,ATP5A1,-1.0437831606353862,1
POU2F2,ATP5A1,0.0,1
KLF3,ATP5A1,0.0,1
BCL11A,ATP5A1,0.0,1
MEF2D,TOMM5,0.0,1
E2F4,TOMM5,0.0,1
SATB1,TOMM5,0.0,1
IRF1,TOMM5,0.0,1
ATF6,TOMM5,0.0,1
JUN,TOMM5,0.0,1
JUND,TOMM5,0.0,1
POU2F2,TOMM5,0.0,1
KLF3,TOMM5,0.0,1
BCL11A,TOMM5,0.8597334926409265,1
MEF2D,PPP1R15A,0.0,1
E2F4,PPP1R15A,1.0655776766287723,1
SATB1,PPP1R15A,-1.055823344311406,1
IRF1,PPP1R15A,1.8422403158117102,1
ATF6,PPP1R15A,0.0,1
JUN,PPP1R15A,0.0,1
JUND,PPP1R15A,0.0,1
POU2F2,PPP1R15A,0.0,1
KLF3,PPP1R15A,0.0,1
BCL11A,PPP1R15A,1.2600524658731527,1
MEF2D,HBA2,0.0,1
E2F4,HBA2,0.0,1
SATB1,HBA2,-0.6984715677275105,1
IRF1,HBA2,-1.2761205690023822,1
ATF6,HBA2,0.0,1
JUN,HBA2,0.0,1
JUND,HBA2,0.0,1
POU2F2,HBA2,0.0,1
KLF3,HBA2,0.0,1
BCL11A,HBA2,-1.3362671752472013,1
MEF2D,ILF3-AS1,-1.0250551881406396,1
E2F4,ILF3-AS1,0.0,1
SATB1,ILF3-AS1,1.1593981945418854,1
IRF1,ILF3-AS1,0.8274599135824513,1
ATF6,ILF3-AS1,-0.9120868654324157,1
JUN,ILF3-AS1,0.0,1
JUND,ILF3-AS1,0.0,1
POU2F2,ILF3-AS1,0.0,1
KLF3,ILF3-AS1,0.0,1
BCL11A,ILF3-AS1,0.0,1
MEF2D,C1orf132,0.0,1
E2F4,C1orf132,-0.858210326434298,1
SATB1,C1orf132,0.9219237437422173,1
IRF1,C1orf132,0.0,1
ATF6,C1orf132,0.8895509796385337,1
JUN,C1orf132,0.0,1
JUND,C1orf132,-1.0377295562942375,1
POU2F2,C1orf132,0.0,1
KLF3,C1orf132,0.0,1
BCL11A,C1orf132,0.0,1
MEF2D,TMEM205,0.0,1
E2F4,TMEM205,0.8961823431424003,1
SATB1,TMEM205,0.0,1
IRF1,TMEM205,0.8176164251547886,1
ATF6,TMEM205,2.9362793889976984,1
JUN,TMEM205,0.0,1
JUND,TMEM205,0.0,1
POU2F2,TMEM205,-2.4176594188768687,1
KLF3,TMEM205,0.0,1
BCL11A,TMEM205,0.0,1
MEF2D,CAST,0.0,1
E2F4,CAST,0.0,1
SATB1,CAST,0.9227020991970306,1
IRF1,CAST,1.0095884523622936,1
ATF6,CAST,0.0,1
JUN,CAST,0.0,1
JUND,CAST,-0.8330140787990816,1
POU2F2,CAST,1.5915687483756664,1
KLF3,CAST,1.2786573882188779,1
BCL11A,CAST,-0.7968959252106164,1
MEF2D,ARF4,0.0,1
E2F4,ARF4,1.1839941516354835,1
SATB1,ARF4,0.0,1
IRF1,ARF4,0.0,1
ATF6,ARF4,1.6004002949673624,1
JUN,ARF4,0.0,1
JUND,ARF4,-0.9675199394921061,1
POU2F2,ARF4,-1.9238387835023492,1
KLF3,ARF4,0.0,1
BCL11A,ARF4,-2.5995134254698904,1
MEF2D,UFM1,0.0,1
E2F4,UFM1,0.9584638921370742,1
SATB1,UFM1,-1.2852558962866831,1
IRF1,UFM1,-0.7189402712800237,1
ATF6,UFM1,0.0,1
JUN,UFM1,0.0,1
JUND,UFM1,0.0,1
POU2F2,UFM1,-1.6453865639740572,1
KLF3,UFM1,0.0,1
BCL11A,UFM1,0.0,1
MEF2D,SEC61A1,0.0,1
E2F4,SEC61A1,0.7896697448290281,1
SATB1,SEC61A1,0.0,1
IRF1,SEC61A1,0.0,1
ATF6,SEC61A1,1.0158483026721352,1
JUN,SEC61A1,0.0,1
JUND,SEC61A1,0.0,1
POU2F2,SEC61A1,0.0,1
KLF3,SEC61A1,0.0,1
BCL11A,SEC61A1,0.0,1
MEF2D,LSR,0.0,1
E2F4,LSR,0.0,1
SATB1,LSR,-1.381596748337524,1
IRF1,LSR,0.9821773663085784,1
ATF6,LSR,1.5202477620635815,1
JUN,LSR,0.0,1
JUND,LSR,0.0,1
POU2F2,LSR,0.0,1
KLF3,LSR,0.9895929272283303,1
BCL11A,LSR,0.8896988470427608,1
MEF2D,MLLT3,0.0,1
E2F4,MLLT3,0.0,1
SATB1,MLLT3,0.0,1
IRF1,MLLT3,0.0,1
ATF6,MLLT3,-1.6179447748513653,1
JUN,MLLT3,0.0,1
JUND,MLLT3,1.4114981157251862,1
POU2F2,MLLT3,0.0,1
KLF3,MLLT3,1.000384638989022,1
BCL11A,MLLT3,2.696054604088542,1
MEF2D,RBM3,0.0,1
E2F4,RBM3,0.0,1
SATB1,RBM3,0.0,1
IRF1,RBM3,0.0,1
ATF6,RBM3,0.8204485613617073,1
JUN,RBM3,0.0,1
JUND,RBM3,-0.9645670831800858,1
POU2F2,RBM3,0.0,1
KLF3,RBM3,0.0,1
BCL11A,RBM3,0.0,1
MEF2D,TYMP,0.0,1
E2F4,TYMP,0.0,1
SATB1,TYMP,1.2458452695796864,1
IRF1,TYMP,0.0,1
ATF6,TYMP,-1.1988747971984968,1
JUN,TYMP,0.0,1
JUND,TYMP,-1.0314661200878126,1
POU2F2,TYMP,0.0,1
KLF3,TYMP,0.0,1
BCL11A,TYMP,0.0,1
MEF2D,DUT,0.0,1
E2F4,DUT,0.9465737411657934,1
SATB1,DUT,-0.7176297420557288,1
IRF1,DUT,0.7445213247071459,1
ATF6,DUT,1.0546435561821976,1
JUN,DUT,0.0,1
JUND,DUT,0.0,1
POU2F2,DUT,0.0,1
KLF3,DUT,0.0,1
BCL11A,DUT,0.0,1
MEF2D,LSM3,0.0,1
E2F4,LSM3,2.1247710567075666,1
SATB1,LSM3,-0.7999980874359859,1
IRF1,LSM3,0.7612357787612558,1
ATF6,LSM3,0.0,1
JUN,LSM3,0.0,1
JUND,LSM3,0.0,1
POU2F2,LSM3,0.0,1
KLF3,LSM3,0.0,1
BCL11A,LSM3,0.0,1
MEF2D,GLO1,0.0,1
E2F4,GLO1,1.0531064747065164,1
SATB1,GLO1,0.0,1
IRF1,GLO1,0.0,1
ATF6,GLO1,0.0,1
JUN,GLO1,0.0,1
JUND,GLO1,0.0,1
POU2F2,GLO1,-2.417205059930179,1
KLF3,GLO1,1.572701626471441,1
BCL11A,GLO1,0.0,1
MEF2D,SURF4,0.0,1
E2F4,SURF4,1.0212878815536477,1
SATB1,SURF4,0.0,1
IRF1,SURF4,0.0,1
ATF6,SURF4,0.9581810359406078,1
JUN,SURF4,0.0,1
JUND,SURF4,1.6140595797282815,1
POU2F2,SURF4,0.0,1
KLF3,SURF4,1.6003076802338727,1
BCL11A,SURF4,0.0,1
MEF2D,SRPRB,0.0,1
E2F4,SRPRB,1.0134315238654512,1
SATB1,SRPRB,0.0,1
IRF1,SRPRB,0.0,1
ATF6,SRPRB,3.5300210466869877,1
JUN,SRPRB,0.0,1
JUND,SRPRB,0.0,1
POU2F2,SRPRB,-1.7033793893415312,1
KLF3,SRPRB,0.0,1
BCL11A,SRPRB,0.0,1
MEF2D,VPS37B,0.0,1
E2F4,VPS37B,0.0,1
SATB1,VPS37B,0.9042970720397026,1
IRF1,VPS37B,0.0,1
ATF6,VPS37B,0.0,1
JUN,VPS37B,0.0,1
JUND,VPS37B,0.0,1
POU2F2,VPS37B,0.0,1
KLF3,VPS37B,0.0,1
BCL11A,VPS37B,1.1705228463507642,1
MEF2D,ARF6,1.2723987363711242,1
E2F4,ARF6,0.0,1
SATB1,ARF6,0.8806406269685767,1
IRF1,ARF6,0.0,1
ATF6,ARF6,-1.209065731699945,1
JUN,ARF6,0.0,1
JUND,ARF6,0.0,1
POU2F2,ARF6,1.3510197349576107,1
KLF3,ARF6,0.0,1
BCL11A,ARF6,0.0,1
MEF2D,S100A9,0.0,1
E2F4,S100A9,0.0,1
SATB1,S100A9,0.0,1
IRF1,S100A9,0.0,1
ATF6,S100A9,0.0,1
JUN,S100A9,0.0,1
JUND,S100A9,-0.8678883023452179,1
POU2F2,S100A9,-0.8201241970576538,1
KLF3,S100A9,0.0,1
BCL11A,S100A9,-1.655429407088381,1
MEF2D,WIPI1,-1.8144895309164477,1
E2F4,WIPI1,1.2701593306281607,1
SATB1,WIPI1,-0.8489676046134123,1
IRF1,WIPI1,1.3556703573616458,1
ATF6,WIPI1,0.0,1
JUN,WIPI1,0.0,1
JUND,WIPI1,-1.2698765324213055,1
POU2F2,WIPI1,-2.60608074879233,1
KLF3,WIPI1,0.0,1
BCL11A,WIPI1,-0.876495133125561,1
MEF2D,C11orf1,-1.0127328493428496,1
E2F4,C11orf1,0.0,1
SATB1,C11orf1,-0.7904776049182508,1
IRF1,C11orf1,0.0,1
ATF6,C11orf1,0.0,1
JUN,C11orf1,0.0,1
JUND,C11orf1,-1.6454164467904708,1
POU2F2,C11orf1,0.0,1
KLF3,C11orf1,0.0,1
BCL11A,C11orf1,1.2535732068185164,1
MEF2D,METTL7A,0.0,1
E2F4,METTL7A,0.0,1
SATB1,METTL7A,0.775550672472619,1
IRF1,METTL7A,-1.6033785905485034,1
ATF6,METTL7A,-0.8307321875409192,1
JUN,METTL7A,0.0,1
JUND,METTL7A,1.4465160351465507,1
POU2F2,METTL7A,2.0390707394775824,1
KLF3,METTL7A,1.269754795623703,1
BCL11A,METTL7A,2.0700253536912347,1
MEF2D,TAF1D,0.8048587056237039,1
E2F4,TAF1D,0.0,1
SATB1,TAF1D,0.0,1
IRF1,TAF1D,-1.5090389044502637,1
ATF6,TAF1D,-0.9739845707226559,1
JUN,TAF1D,0.0,1
JUND,TAF1D,0.0,1
POU2F2,TAF1D,2.107990620535738,1
KLF3,TAF1D,-1.0697553551124708,1
BCL11A,TAF1D,0.0,1
MEF2D,KMT2E,-1.2295475750845164,1
E2F4,KMT2E,0.0,1
SATB1,KMT2E,0.0,1
IRF1,KMT2E,1.6674029623325821,1
ATF6,KMT2E,-1.4097791489481808,1
JUN,KMT2E,0.0,1
JUND,KMT2E,0.0,1
POU2F2,KMT2E,0.0,1
KLF3,KMT2E,0.0,1
BCL11A,KMT2E,1.6525336658067231,1
MEF2D,ROMO1,0.0,1
E2F4,ROMO1,1.6280572634027233,1
SATB1,ROMO1,0.0,1
IRF1,ROMO1,0.0,1
ATF6,ROMO1,0.8922945935490116,1
JUN,ROMO1,0.0,1
JUND,ROMO1,0.0,1
POU2F2,ROMO1,-1.4146975728267686,1
KLF3,ROMO1,1.0677903951331515,1
BCL11A,ROMO1,0.0,1
MEF2D,HSP90AA1,-1.0072404547290887,1
E2F4,HSP90AA1,0.9474587364277353,1
SATB1,HSP90AA1,0.0,1
IRF1,HSP90AA1,0.8985813130319639,1
ATF6,HSP90AA1,1.1414940889635732,1
JUN,HSP90AA1,0.0,1
JUND,HSP90AA1,1.1387973104965528,1
POU2F2,HSP90AA1,-0.9295780407280724,1
KLF3,HSP90AA1,0.0,1
BCL11A,HSP90AA1,-0.9779356257847395,1
MEF2D,RBM39,0.0,1
E2F4,RBM39,0.0,1
SATB1,RBM39,0.0,1
IRF1,RBM39,0.8311233853360797,1
ATF6,RBM39,0.0,1
JUN,RBM39,0.0,1
JUND,RBM39,0.0,1
POU2F2,RBM39,0.0,1
KLF3,RBM39,0.9088844872795524,1
BCL11A,RBM39,0.0,1
MEF2D,GABARAPL2,0.0,1
E2F4,GABARAPL2,0.0,1
SATB1,GABARAPL2,0.0,1
IRF1,GABARAPL2,0.0,1
ATF6,GABARAPL2,0.0,1
JUN,GABARAPL2,0.0,1
JUND,GABARAPL2,0.0,1
POU2F2,GABARAPL2,0.0,1
KLF3,GABARAPL2,0.0,1
BCL11A,GABARAPL2,0.0,1
MEF2D,GPAA1,0.0,1
E2F4,GPAA1,0.0,1
SATB1,GPAA1,0.9479038747243336,1
IRF1,GPAA1,0.8115393790999496,1
ATF6,GPAA1,1.646017350070355,1
JUN,GPAA1,0.0,1
JUND,GPAA1,0.8263696586951227,1
POU2F2,GPAA1,0.0,1
KLF3,GPAA1,1.2260258490456444,1
BCL11A,GPAA1,0.0,1
MEF2D,MZT2A,0.0,1
E2F4,MZT2A,-0.7567292026931771,1
SATB1,MZT2A,0.0,1
IRF1,MZT2A,0.0,1
ATF6,MZT2A,2.1697897076587807,1
JUN,MZT2A,0.0,1
JUND,MZT2A,0.0,1
POU2F2,MZT2A,0.0,1
KLF3,MZT2A,0.0,1
BCL11A,MZT2A,-1.1501223284570168,1
MEF2D,DPEP1,0.0,1
E2F4,DPEP1,1.0211302414130432,1
SATB1,DPEP1,0.0,1
IRF1,DPEP1,1.0424936627797934,1
ATF6,DPEP1,0.0,1
JUN,DPEP1,0.0,1
JUND,DPEP1,0.0,1
POU2F2,DPEP1,0.0,1
KLF3,DPEP1,0.0,1
BCL11A,DPEP1,-1.6046970854007858,1
MEF2D,SFT2D1,0.0,1
E2F4,SFT2D1,1.273930479294254,1
SATB1,SFT2D1,0.0,1
IRF1,SFT2D1,0.0,1
ATF6,SFT2D1,0.0,1
JUN,SFT2D1,0.0,1
JUND,SFT2D1,0.0,1
POU2F2,SFT2D1,-1.2360114965920164,1
KLF3,SFT2D1,1.0528811687350375,1
BCL11A,SFT2D1,-0.899770837014049,1
MEF2D,LAMTOR2,0.0,1
E2F4,LAMTOR2,0.0,1
SATB1,LAMTOR2,0.0,1
IRF1,LAMTOR2,0.0,1
ATF6,LAMTOR2,2.0847184924640016,1
JUN,LAMTOR2,0.0,1
JUND,LAMTOR2,-0.8446573766744058,1
POU2F2,LAMTOR2,0.0,1
KLF3,LAMTOR2,1.115690724368518,1
BCL11A,LAMTOR2,0.0,1
MEF2D,ATP6V1F,0.0,1
E2F4,ATP6V1F,1.004819820845296,1
SATB1,ATP6V1F,0.0,1
IRF1,ATP6V1F,0.0,1
ATF6,ATP6V1F,0.818806702017938,1
JUN,ATP6V1F,0.0,1
JUND,ATP6V1F,-1.1385426054227743,1
POU2F2,ATP6V1F,1.5701849404163488,1
KLF3,ATP6V1F,1.2180503643865577,1
BCL11A,ATP6V1F,1.082761469049065,1
MEF2D,STOML2,-1.0604713113696793,1
E2F4,STOML2,0.0,1
SATB1,STOML2,0.0,1
IRF1,STOML2,0.0,1
ATF6,STOML2,0.0,1
JUN,STOML2,0.0,1
JUND,STOML2,0.0,1
POU2F2,STOML2,0.0,1
KLF3,STOML2,0.0,1
BCL11A,STOML2,0.0,1
MEF2D,TOMM22,-1.1051373306834529,1
E2F4,TOMM22,1.5760587302214233,1
SATB1,TOMM22,-1.24126289403823,1
IRF1,TOMM22,0.0,1
ATF6,TOMM22,0.0,1
JUN,TOMM22,0.0,1
JUND,TOMM22,0.0,1
POU2F2,TOMM22,0.0,1
KLF3,TOMM22,0.0,1
BCL11A,TOMM22,2.6068309822886473,1
MEF2D,NDUFA7,0.0,1
E2F4,NDUFA7,0.0,1
SATB1,NDUFA7,0.0,1
IRF1,NDUFA7,-0.8220250188174394,1
ATF6,NDUFA7,0.0,1
JUN,NDUFA7,0.0,1
JUND,NDUFA7,1.3112933308401873,1
POU2F2,NDUFA7,0.0,1
KLF3,NDUFA7,2.241118813069942,1
BCL11A,NDUFA7,0.0,1
MEF2D,ST6GALNAC4,-1.3285989563090705,1
E2F4,ST6GALNAC4,0.0,1
SATB1,ST6GALNAC4,-1.0161644407450785,1
IRF1,ST6GALNAC4,0.9932523344844045,1
ATF6,ST6GALNAC4,0.0,1
JUN,ST6GALNAC4,0.0,1
JUND,ST6GALNAC4,0.0,1
POU2F2,ST6GALNAC4,-1.1480267590346112,1
KLF3,ST6GALNAC4,0.7094523182280924,1
BCL11A,ST6GALNAC4,-1.5698439927424108,1
MEF2D,TMEM107,0.0,1
E2F4,TMEM107,0.0,1
SATB1,TMEM107,0.0,1
IRF1,TMEM107,2.092537023251953,1
ATF6,TMEM107,0.0,1
JUN,TMEM107,0.0,1
JUND,TMEM107,1.5464823580814444,1
POU2F2,TMEM107,0.0,1
KLF3,TMEM107,0.0,1
BCL11A,TMEM107,-0.9400699076798719,1
MEF2D,PSMD4,0.0,1
E2F4,PSMD4,0.0,1
SATB1,PSMD4,1.2938622103187216,1
IRF1,PSMD4,0.0,1
ATF6,PSMD4,1.8824261278654775,1
JUN,PSMD4,0.0,1
JUND,PSMD4,0.0,1
